productId|productTypeId|isVirtual|isVariant|internalName|productName|productGroupMain(category)|comments|quantityIncluded|MainUnit(quantityUomId)
PM2901|FINDIG_GOOD|N|N|STAR COUPLING RUBBER L-110|STAR COUPLING RUBBER L-110|SPARES|13.00|1|UQC_pcs
PM2902|FINDIG_GOOD|N|N|STARTER FOR TUBE LIGHT 20-80 W|STARTER FOR TUBE LIGHT 20-80 W|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM2903|FINDIG_GOOD|N|N|STATIC PASS BOX|STATIC PASS BOX|SPARES|13.00|1|UQC_pcs
PM2904|FINDIG_GOOD|N|N|STATIONERY SEAL KIT|STATIONERY SEAL KIT|SPARES|13.00|1|UQC_pcs
PM2905|FINDIG_GOOD|N|N|STATUS TAG|STATUS TAG|PRINTING_STATIONERY|13.00|1|UQC_pcs
PM4056|FINDIG_GOOD|N|N|STAYFREE|STAYFREE|MEDICINE|13.00|1|UQC_pcs
PM2906|FINDIG_GOOD|N|N|STEAM JACKET KETTLE 100 GALLONS|STEAM JACKET KETTLE 100 GALLONS|SPARES|13.00|1|UQC_pcs
PM2907|FINDIG_GOOD|N|N|STEARIC ACID (HISTRIC ACID)|STEARIC ACID (HISTRIC ACID)|RAW_MATERIAL|13.00|1|UQC_kgs
PM2908|FINDIG_GOOD|N|N|STEEL BUCKET|STEEL BUCKET|CONSUMABLES|13.00|1|UQC_pcs
PM2909|FINDIG_GOOD|N|N|STEEL CHALNI BIG|STEEL CHALNI BIG|CONSUMABLES|13.00|1|UQC_pcs
PM2910|FINDIG_GOOD|N|N|STEEL CHANNI |STEEL CHANNI |CONSUMABLES|13.00|1|UQC_pcs
PM2911|FINDIG_GOOD|N|N|STEEL DARAJ GODREJ|STEEL DARAJ GODREJ|FURNITURE_FIXTURE|13.00|1|UQC_pcs
PM2912|FINDIG_GOOD|N|N|STEEL DARU BIG|STEEL DARU BIG|CONSUMABLES|13.00|1|UQC_pcs
PM2913|FINDIG_GOOD|N|N|STEEL DARU SMALL|STEEL DARU SMALL|CONSUMABLES|13.00|1|UQC_pcs
PM2914|FINDIG_GOOD|N|N|STEEL PANEW |STEEL PANEW |CONSUMABLES|13.00|1|UQC_pcs
PM2915|FINDIG_GOOD|N|N|STEEL PANEW MEDIUM|STEEL PANEW MEDIUM|CONSUMABLES|13.00|1|UQC_pcs
PM2916|FINDIG_GOOD|N|N|STEEL PANJA BIG|STEEL PANJA BIG|CONSUMABLES|13.00|1|UQC_pcs
PM2917|FINDIG_GOOD|N|N|"STEEL SCREW 2"""|"STEEL SCREW 2"""|CONSUMABLES|13.00|1|UQC_pcs
PM2918|FINDIG_GOOD|N|N|STEEL SICK|STEEL SICK|CONSUMABLES|13.00|1|UQC_pcs
PM2919|FINDIG_GOOD|N|N|STEEL TRAY|STEEL TRAY|CONSUMABLES|13.00|1|UQC_pcs
PM2920|FINDIG_GOOD|N|N|STEER WHEEL TANDEM PU [116]|STEER WHEEL TANDEM PU [116]|SPARES|13.00|1|UQC_pcs
PM3562|FINDIG_GOOD|N|N|STEPDOWN TRANSFORMER 3.5 KVA|STEPDOWN TRANSFORMER 3.5 KVA|MACHINERY_FITTINGS|13.00|1|UQC_pcs
PM2921|FINDIG_GOOD|N|N|STEPPER DRIVE (UNI DRIVE ) M 1.5KW|STEPPER DRIVE (UNI DRIVE ) M 1.5KW|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM2922|FINDIG_GOOD|N|N|STEPPER TRANSFORMER|STEPPER TRANSFORMER|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM2923|FINDIG_GOOD|N|N|STETCHER WITH CHADAR|STETCHER WITH CHADAR|CONSUMABLES|13.00|1|UQC_kgs
PM2926|FINDIG_GOOD|N|N|STICK NOTE PAD 2*3|STICK NOTE PAD 2*3|PRINTING_STATIONERY|13.00|1|UQC_pcs
PM2927|FINDIG_GOOD|N|N|STICKER APPROVAL|STICKER APPROVAL|PRINTING_STATIONERY|13.00|1|UQC_pcs
PM2928|FINDIG_GOOD|N|N|STICKER BORAD|STICKER BORAD|CONSUMABLES|13.00|1|UQC_pcs
PM2929|FINDIG_GOOD|N|N|STICKER CONTROL SAMPLE|STICKER CONTROL SAMPLE|PRINTING_STATIONERY|13.00|1|UQC_pcs
PM2930|FINDIG_GOOD|N|N|STICKER HOLD|STICKER HOLD|PRINTING_STATIONERY|13.00|1|UQC_pcs
PM2925|FINDIG_GOOD|N|N|STICKER LABEL|STICKER LABEL|PRINTING_STATIONERY|13.00|1|UQC_pkt
PM2931|FINDIG_GOOD|N|N|STICKER ON FOREX 2*3|STICKER ON FOREX 2*3|CONSUMABLES|13.00|1|UQC_pcs
PM2932|FINDIG_GOOD|N|N|STICKER REJECTED|STICKER REJECTED|PRINTING_STATIONERY|13.00|1|UQC_pcs
PM2933|FINDIG_GOOD|N|N|STICKER UNDER TEST|STICKER UNDER TEST|PRINTING_STATIONERY|13.00|1|UQC_pcs
PM2934|FINDIG_GOOD|N|N|STIFFNER 150G|STIFFNER 150G|PACKAGING_MATERIAL|13.00|1|UQC_kgs
PM2935|FINDIG_GOOD|N|N|STIFFNER 77MM|STIFFNER 77MM|PACKAGING_MATERIAL|13.00|1|UQC_kgs
PM2936|FINDIG_GOOD|N|N|STIFFNER 80MM|STIFFNER 80MM|PACKAGING_MATERIAL|13.00|1|UQC_kgs
PM3830|FINDIG_GOOD|N|N|STIFFNER 92MM|STIFFNER 92MM|PACKAGING_MATERIAL|13.00|1|UQC_kgs
PM2937|FINDIG_GOOD|N|N|STOCK BOOK|STOCK BOOK|PRINTING_STATIONERY|13.00|1|UQC_pcs
PM3814|FINDIG_GOOD|N|N|STRAPPING M/C|STRAPPING M/C|TOOLS_MACHINERY|13.00|1|UQC_pcs
PM2938|FINDIG_GOOD|N|N|STRAWBERRY EXTRACT|STRAWBERRY EXTRACT|RAW_MATERIAL|13.00|1|UQC_kgs
PM2939|FINDIG_GOOD|N|N|"STREAM TRAP 1"""|"STREAM TRAP 1"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM4149|FINDIG_GOOD|N|N|STREAMER BATH SOAP|STREAMER BATH SOAP|CONSUMABLES|13.00|1|UQC_pcs
PM4150|FINDIG_GOOD|N|N|STREAMER SHAMPOO|STREAMER SHAMPOO|CONSUMABLES|13.00|1|UQC_pcs
PM2940|FINDIG_GOOD|N|N|STRIKE PIN  [130]|STRIKE PIN  [130]|SPARES|13.00|1|UQC_pcs
PM2941|FINDIG_GOOD|N|N|SUCTION CUPS|SUCTION CUPS|SPARES|13.00|1|UQC_pcs
PM3798|FINDIG_GOOD|N|N|"SUCTION PIPE 3"""|"SUCTION PIPE 3"""|CONSUMABLES|13.00|1|UQC_ft
PM2942|FINDIG_GOOD|N|N|SUGAR |SUGAR |RAW_MATERIAL|13.00|1|UQC_kgs
PM3839|FINDIG_GOOD|N|N|SUGAR (ANANDA)|SUGAR (ANANDA)|FINISHED_GOOD|13.00|1|UQC_kgs
PM2943|FINDIG_GOOD|N|N|SUGARCANE POWDER EXT.|SUGARCANE POWDER EXT.|RAW_MATERIAL|13.00|1|UQC_kgs
PM2944|FINDIG_GOOD|N|N|SUITING CLOTH|SUITING CLOTH|CONSUMABLES|13.00|1|UQC_mtr
PM4133|FINDIG_GOOD|N|N|SULPHITE INDOLE MOTILITY 500G|SULPHITE INDOLE MOTILITY 500G|CONSUMABLES|13.00|1|UQC_pcs
PM2945|FINDIG_GOOD|N|N|SUMBERSIBLE CABLE|SUMBERSIBLE CABLE|ELECTRICAL_FITTINGS|13.00|1|UQC_mtr
PM2946|FINDIG_GOOD|N|N|SUMBERSIBLE TAPE|SUMBERSIBLE TAPE|ELECTRICAL_FITTINGS|13.00|1|UQC_mtr
PM2947|FINDIG_GOOD|N|N|SUMICA PEARL SILVER|SUMICA PEARL SILVER|RAW_MATERIAL|13.00|1|UQC_kgs
PM2948|FINDIG_GOOD|N|N|SUNFLOWER OIL|SUNFLOWER OIL|RAW_MATERIAL|13.00|1|UQC_kgs
PM2949|FINDIG_GOOD|N|N|SUNSET YELLOW|SUNSET YELLOW|RAW_MATERIAL|13.00|1|UQC_kgs
PM2950|FINDIG_GOOD|N|N|SUPER DISHWASH BAR - 280 GM|SUPER DISHWASH BAR - 280 GM|FINISHED_GOOD|13.00|1|UQC_pcs
PM2951|FINDIG_GOOD|N|N|SUPER DISHWASH BAR 175 GM|SUPER DISHWASH BAR 175 GM|FINISHED_GOOD|13.00|1|UQC_pcs
PM2952|FINDIG_GOOD|N|N|SUPER GLUE|SUPER GLUE|PRINTING_STATIONERY|13.00|1|UQC_pcs
PM2953|FINDIG_GOOD|N|N|SUPERIOR DETERGENT CAKE 125GM|SUPERIOR DETERGENT CAKE 125GM|FINISHED_GOOD|13.00|1|UQC_pcs
PM2954|FINDIG_GOOD|N|N|SUPERIOR DETERGENT CAKE 250GM|SUPERIOR DETERGENT CAKE 250GM|FINISHED_GOOD|13.00|1|UQC_pcs
PM2955|FINDIG_GOOD|N|N|SUPERIOR DETERGENT POWDER 1KG|SUPERIOR DETERGENT POWDER 1KG|FINISHED_GOOD|13.00|1|UQC_pcs
PM2956|FINDIG_GOOD|N|N|SUPERIOR DETERGENT POWDER 250GM|SUPERIOR DETERGENT POWDER 250GM|FINISHED_GOOD|13.00|1|UQC_pcs
PM2957|FINDIG_GOOD|N|N|SUPERIOR DETERGENT POWDER 2KG|SUPERIOR DETERGENT POWDER 2KG|FINISHED_GOOD|13.00|1|UQC_pcs
PM2958|FINDIG_GOOD|N|N|SUPERIOR DETERGENT POWDER 500GM|SUPERIOR DETERGENT POWDER 500GM|FINISHED_GOOD|13.00|1|UQC_pcs
PM2959|FINDIG_GOOD|N|N|"SUPPLY OF NRV 4"""|"SUPPLY OF NRV 4"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM2960|FINDIG_GOOD|N|N|SUPPLY OF PRESSURE SWITCHES|SUPPLY OF PRESSURE SWITCHES|SPARES|13.00|1|UQC_pcs
PM2961|FINDIG_GOOD|N|N|SUPPORT BLOCK|SUPPORT BLOCK|SPARES|13.00|1|UQC_pcs
PM2962|FINDIG_GOOD|N|N|SUPPORT FRAME FOR FILLING STATION|SUPPORT FRAME FOR FILLING STATION|SPARES|13.00|1|UQC_pcs
PM2963|FINDIG_GOOD|N|N|SUPPORT PIECE|SUPPORT PIECE|SPARES|13.00|1|UQC_pcs
PM2964|FINDIG_GOOD|N|N|SURF DETERGENT POWDER|SURF DETERGENT POWDER|CONSUMABLES|13.00|1|UQC_pkt
PM3589|FINDIG_GOOD|N|N|SUTTER SPRING|SUTTER SPRING|CONSUMABLES|13.00|1|UQC_pcs
PM2965|FINDIG_GOOD|N|N|SUWA|SUWA|CONSUMABLES|13.00|1|UQC_pcs
PM2966|FINDIG_GOOD|N|N|SWARN KANTI CREAM-15GM|SWARN KANTI CREAM-15GM|FINISHED_GOOD|13.00|1|UQC_pcs
PM3485|FINDIG_GOOD|N|N|SWEET MANGO PICKLE|SWEET MANGO PICKLE|NGPL_SEMI_FG|13.00|1|UQC_kgs
PM2967|FINDIG_GOOD|N|N|SWITCH|SWITCH|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM2968|FINDIG_GOOD|N|N|SWITCH 3X5|SWITCH 3X5|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM2969|FINDIG_GOOD|N|N|SWIVER ARM|SWIVER ARM|SPARES|13.00|1|UQC_pcs
PM2970|FINDIG_GOOD|N|N|SYNTHETIC ENAMEL PNS2|SYNTHETIC ENAMEL PNS2|CONSUMABLES|13.00|1|UQC_kgs
PM2971|FINDIG_GOOD|N|N|SYNTHETIC OIL BOGE S 9000 (18.9 LTR)|SYNTHETIC OIL BOGE S 9000 (18.9 LTR)|SPARES|13.00|1|UQC_pcs
PM2972|FINDIG_GOOD|N|N|SYNTHETIC OIL BOGE S 9000 (3.78 LTR)|SYNTHETIC OIL BOGE S 9000 (3.78 LTR)|SPARES|13.00|1|UQC_pcs
PM2973|FINDIG_GOOD|N|N|SYRING SET 6 PCS|SYRING SET 6 PCS|SPARES|13.00|1|UQC_pcs
PM2974|FINDIG_GOOD|N|N|SYRINGE MOUNTING PIN SS 304 G|SYRINGE MOUNTING PIN SS 304 G|SPARES|13.00|1|UQC_set
PM2975|FINDIG_GOOD|N|N|T BOX SPANNER 8MM|T BOX SPANNER 8MM|SPARES|13.00|1|UQC_pcs
PM2976|FINDIG_GOOD|N|N|"T C BALL VALVE 1"""|"T C BALL VALVE 1"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM2977|FINDIG_GOOD|N|N|"T C BEND 2.5"""|"T C BEND 2.5"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM2978|FINDIG_GOOD|N|N|"T C CLAMP 1"""|"T C CLAMP 1"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM2979|FINDIG_GOOD|N|N|"T C CLAMP GASKIT 1"""|"T C CLAMP GASKIT 1"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM2980|FINDIG_GOOD|N|N|"T C CLAMP GASKIT 2"""|"T C CLAMP GASKIT 2"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM2981|FINDIG_GOOD|N|N|"T C LINER 1"""|"T C LINER 1"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM2982|FINDIG_GOOD|N|N|T ELBOW 3/4*4 1/2|T ELBOW 3/4*4 1/2|PIPE_FITTINGS|13.00|1|UQC_pcs
PM2983|FINDIG_GOOD|N|N|T SPIRING|T SPIRING|SPARES|13.00|1|UQC_pcs
PM2984|FINDIG_GOOD|N|N|T TYPE ALLEN 4,5,6 MM|T TYPE ALLEN 4,5,6 MM|TOOLS_MACHINERY|13.00|1|UQC_pcs
PM2985|FINDIG_GOOD|N|N|TABLE VICE|TABLE VICE|TOOLS_MACHINERY|13.00|1|UQC_pcs
PM2986|FINDIG_GOOD|N|N|TAFLON ROD (PP WHITE)|TAFLON ROD (PP WHITE)|CONSUMABLES|13.00|1|UQC_kgs
PM2987|FINDIG_GOOD|N|N|TAGAR (PLASTIC)|TAGAR (PLASTIC)|CONSUMABLES|13.00|1|UQC_pcs
PM2988|FINDIG_GOOD|N|N|TAILED PEPPER (SHITAL CHINI)|TAILED PEPPER (SHITAL CHINI)|RAW_MATERIAL|13.00|1|UQC_kgs
PM2989|FINDIG_GOOD|N|N|TALC|TALC|RAW_MATERIAL|13.00|1|UQC_kgs
PM2990|FINDIG_GOOD|N|N|TANK NIPPLE 32 MM|TANK NIPPLE 32 MM|PIPE_FITTINGS|13.00|1|UQC_pcs
PM2991|FINDIG_GOOD|N|N|TANKAN BHASMA|TANKAN BHASMA|RAW_MATERIAL|13.00|1|UQC_kgs
PM2992|FINDIG_GOOD|N|N|TAPER (STONE) PATHAR|TAPER (STONE) PATHAR|CONSUMABLES|13.00|1|UQC_pcs
PM2993|FINDIG_GOOD|N|N|TAPPER PIN|TAPPER PIN|SPARES|13.00|1|UQC_pcs
PM2994|FINDIG_GOOD|N|N|TARPIN OIL|TARPIN OIL|CONSUMABLES|13.00|1|UQC_ltr
PM3617|FINDIG_GOOD|N|N|"TC CLAMP 1.5"""|"TC CLAMP 1.5"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM2995|FINDIG_GOOD|N|N|"TC CLAMP 3"""|"TC CLAMP 3"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM2996|FINDIG_GOOD|N|N|"TC CLAMP 4"""|"TC CLAMP 4"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM2997|FINDIG_GOOD|N|N|"TC CLAMP GASKIT 2.5"""|"TC CLAMP GASKIT 2.5"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM4098|FINDIG_GOOD|N|N|"TC DUMY 1.5"""|"TC DUMY 1.5"""|SPARES|13.00|1|UQC_pcs
PM4096|FINDIG_GOOD|N|N|"TC DUMY 2"""|"TC DUMY 2"""|SPARES|13.00|1|UQC_pcs
PM4097|FINDIG_GOOD|N|N|"TC DUMY 3"""|"TC DUMY 3"""|SPARES|13.00|1|UQC_pcs
PM2998|FINDIG_GOOD|N|N|TC GASKET |TC GASKET |SPARES|13.00|1|UQC_pcs
PM4031|FINDIG_GOOD|N|N|"TC GASKET 2"""|"TC GASKET 2"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM4028|FINDIG_GOOD|N|N|"TC GASKET 2.5"""|"TC GASKET 2.5"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM2999|FINDIG_GOOD|N|N|"TC GASKIT 3"""|"TC GASKIT 3"""|CONSUMABLES|13.00|1|UQC_pcs
PM3000|FINDIG_GOOD|N|N|"TC GASKIT 4"""|"TC GASKIT 4"""|CONSUMABLES|13.00|1|UQC_pcs
PM3001|FINDIG_GOOD|N|N|"TC LINER 3"""|"TC LINER 3"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM3002|FINDIG_GOOD|N|N|"TC LINER 4"""|"TC LINER 4"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM3003|FINDIG_GOOD|N|N|"TC LINER SILICON GASKIT 1.5"""|"TC LINER SILICON GASKIT 1.5"""|SPARES|13.00|1|UQC_pcs
PM3004|FINDIG_GOOD|N|N|TEA TABLE|TEA TABLE|FURNITURE_FIXTURE|13.00|1|UQC_pcs
PM3005|FINDIG_GOOD|N|N|TEA TREE OIL|TEA TREE OIL|RAW_MATERIAL|13.00|1|UQC_kgs
PM3006|FINDIG_GOOD|N|N|TECH 24 (PU PAINT)|TECH 24 (PU PAINT)|CONSUMABLES|13.00|1|UQC_ltr
PM3007|FINDIG_GOOD|N|N|TECH 65 (PU PAINT)|TECH 65 (PU PAINT)|CONSUMABLES|13.00|1|UQC_ltr
PM3008|FINDIG_GOOD|N|N|TEE ALLENKY 5MM|TEE ALLENKY 5MM|TOOLS_MACHINERY|13.00|1|UQC_pcs
PM3009|FINDIG_GOOD|N|N|TEFLON (THRTEATING TAPE)|TEFLON (THRTEATING TAPE)|CONSUMABLES|13.00|1|UQC_pcs
PM3801|FINDIG_GOOD|N|N|TEFLON BELT 750 MM|TEFLON BELT 750 MM|SPARES|13.00|1|UQC_pcs
PM3800|FINDIG_GOOD|N|N|TEFLON BELT 770 MM|TEFLON BELT 770 MM|SPARES|13.00|1|UQC_pcs
PM3010|FINDIG_GOOD|N|N|TEFLON POCKETS|TEFLON POCKETS|SPARES|13.00|1|UQC_pcs
PM3011|FINDIG_GOOD|N|N|TEFLON RING 50-20ML|TEFLON RING 50-20ML|SPARES|13.00|1|UQC_pcs
PM3936|FINDIG_GOOD|N|N|TEFLON ROD 100 MM|TEFLON ROD 100 MM|CONSUMABLES|13.00|1|UQC_kgs
PM3860|FINDIG_GOOD|N|N|TEFLON TAPE 18 MM|TEFLON TAPE 18 MM|SPARES|13.00|1|UQC_pcs
PM3012|FINDIG_GOOD|N|N|TEFLON TAPE 50 MM|TEFLON TAPE 50 MM|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3013|FINDIG_GOOD|N|N|TEFLON WASHER (PISTON WASHER)|TEFLON WASHER (PISTON WASHER)|SPARES|13.00|1|UQC_pcs
PM3014|FINDIG_GOOD|N|N|TELEPHONE BOX (CONNECTOR)|TELEPHONE BOX (CONNECTOR)|COMPUTER_ACCESSORIES|13.00|1|UQC_pcs
PM3015|FINDIG_GOOD|N|N|TELEPHONE CONNECTOR|TELEPHONE CONNECTOR|COMPUTER_ACCESSORIES|13.00|1|UQC_pcs
PM3016|FINDIG_GOOD|N|N|TELEPHONE DB BOX|TELEPHONE DB BOX|COMPUTER_ACCESSORIES|13.00|1|UQC_pcs
PM3017|FINDIG_GOOD|N|N|TELEPHONE SET BEETEL B11|TELEPHONE SET BEETEL B11|COMPUTER_ACCESSORIES|13.00|1|UQC_pcs
PM3018|FINDIG_GOOD|N|N|TELEPHONE SET BEETEL M52 LED|TELEPHONE SET BEETEL M52 LED|COMPUTER_ACCESSORIES|13.00|1|UQC_pcs
PM3019|FINDIG_GOOD|N|N|TELEPHONE SOCKET|TELEPHONE SOCKET|COMPUTER_ACCESSORIES|13.00|1|UQC_pcs
PM3020|FINDIG_GOOD|N|N|TELEPHONE WIRE 2 PAIR|TELEPHONE WIRE 2 PAIR|COMPUTER_ACCESSORIES|13.00|1|UQC_pcs
PM3021|FINDIG_GOOD|N|N|TEMP. CONTROLLER|TEMP. CONTROLLER|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3022|FINDIG_GOOD|N|N|TEMP. GUAGE|TEMP. GUAGE|CONSUMABLES|13.00|1|UQC_pcs
PM3023|FINDIG_GOOD|N|N|TEMP.CONT HONEYWELL V|TEMP.CONT HONEYWELL V|SPARES|13.00|1|UQC_pcs
PM3024|FINDIG_GOOD|N|N|TEMP.CONTROLLER MULTISAPN MCO 2501|TEMP.CONTROLLER MULTISAPN MCO 2501|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3025|FINDIG_GOOD|N|N|TEMPERATURE CONTROLLER TC518|TEMPERATURE CONTROLLER TC518|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3475|FINDIG_GOOD|N|N|TEMPRATURE CONTROLLER TC 513|TEMPRATURE CONTROLLER TC 513|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3026|FINDIG_GOOD|N|N|TEMPRATURE GUN|TEMPRATURE GUN|CONSUMABLES|13.00|1|UQC_pcs
PM3027|FINDIG_GOOD|N|N|TERMINAL BLOCK 10 MM|TERMINAL BLOCK 10 MM|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3028|FINDIG_GOOD|N|N|TERMINAL BLOCK 2.5/4 MM|TERMINAL BLOCK 2.5/4 MM|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3029|FINDIG_GOOD|N|N|TERMINAL BLOCK 6 MM|TERMINAL BLOCK 6 MM|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3030|FINDIG_GOOD|N|N|TERMINAL CAP|TERMINAL CAP|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3031|FINDIG_GOOD|N|N|TERMINAL HEPA FILTER (12*12*12)|TERMINAL HEPA FILTER (12*12*12)|SPARES|13.00|1|UQC_pcs
PM3032|FINDIG_GOOD|N|N|"TERMINAL HEPA FILTER (24*24*12"")"|"TERMINAL HEPA FILTER (24*24*12"")"|SPARES|13.00|1|UQC_pcs
PM3033|FINDIG_GOOD|N|N|"TERMINAL HEPA FILTER (24*24*6"")"|"TERMINAL HEPA FILTER (24*24*6"")"|SPARES|13.00|1|UQC_pcs
PM3034|FINDIG_GOOD|N|N|TERMOCOUPLE PT 100 4MM X4'' 2 MTR|TERMOCOUPLE PT 100 4MM X4'' 2 MTR|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3035|FINDIG_GOOD|N|N|TERMOCOUPLE PT 100 6MM X4'' 5 MTR|TERMOCOUPLE PT 100 6MM X4'' 5 MTR|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3397|FINDIG_GOOD|N|N|TEST|TEST|RAW_MATERIAL|13.00|1|UQC_pcs
PM4105|FINDIG_GOOD|N|N|TET VAC INJ|TET VAC INJ|MEDICINE|13.00|1|UQC_pcs
PM3036|FINDIG_GOOD|N|N|THELA (GADDA)|THELA (GADDA)|CONSUMABLES|13.00|1|UQC_pcs
PM3037|FINDIG_GOOD|N|N|THERMAS (MEGASLIM)|THERMAS (MEGASLIM)|CONSUMABLES|13.00|1|UQC_pcs
PM4138|FINDIG_GOOD|N|N|THERMO COUPLE WIRE|THERMO COUPLE WIRE|ELECTRICAL_FITTINGS|13.00|1|UQC_mtr
PM3038|FINDIG_GOOD|N|N|THERMO DYNAMIC STEAM TRAPED 25 NB|THERMO DYNAMIC STEAM TRAPED 25 NB|PIPE_FITTINGS|13.00|1|UQC_pcs
PM3039|FINDIG_GOOD|N|N|"THERMO PLASTIC HOSE 1/8"" BSP"|"THERMO PLASTIC HOSE 1/8"" BSP"|SPARES|13.00|1|UQC_pcs
PM3040|FINDIG_GOOD|N|N|THERMO SCIENTIFIC (OGS)|THERMO SCIENTIFIC (OGS)|CONSUMABLES|13.00|1|UQC_pcs
PM3041|FINDIG_GOOD|N|N|THERMO SCIENTIFIC (OMS)|THERMO SCIENTIFIC (OMS)|CONSUMABLES|13.00|1|UQC_pcs
PM3042|FINDIG_GOOD|N|N|THERMOCOL PT 100|THERMOCOL PT 100|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3043|FINDIG_GOOD|N|N|THERMOCOUPLE |THERMOCOUPLE |ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3044|FINDIG_GOOD|N|N|THERMOMETER WITH SOCKET|THERMOMETER WITH SOCKET|PIPE_FITTINGS|13.00|1|UQC_pcs
PM3045|FINDIG_GOOD|N|N|THERMOSTAT STEM TYPE 25-30 C 15 AMP|THERMOSTAT STEM TYPE 25-30 C 15 AMP|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3046|FINDIG_GOOD|N|N|"THERMOWELL 1.5"" BSP ID"|"THERMOWELL 1.5"" BSP ID"|CONSUMABLES|13.00|1|UQC_pcs
PM3047|FINDIG_GOOD|N|N|"THERMOWELL 1/2"" BSP"|"THERMOWELL 1/2"" BSP"|CONSUMABLES|13.00|1|UQC_pcs
PM3048|FINDIG_GOOD|N|N|THINNER|THINNER|CONSUMABLES|13.00|1|UQC_ltr
PM3049|FINDIG_GOOD|N|N|THREADING TAP 10MM|THREADING TAP 10MM|TOOLS_MACHINERY|13.00|1|UQC_pcs
PM3050|FINDIG_GOOD|N|N|THREADING TAP 11MM|THREADING TAP 11MM|TOOLS_MACHINERY|13.00|1|UQC_pcs
PM3051|FINDIG_GOOD|N|N|THREADING TAP 12MM|THREADING TAP 12MM|TOOLS_MACHINERY|13.00|1|UQC_pcs
PM3052|FINDIG_GOOD|N|N|THREADING TAP 14 MM|THREADING TAP 14 MM|TOOLS_MACHINERY|13.00|1|UQC_pcs
PM3053|FINDIG_GOOD|N|N|THREADING TAP 16 MM|THREADING TAP 16 MM|TOOLS_MACHINERY|13.00|1|UQC_pcs
PM3054|FINDIG_GOOD|N|N|THREADING TAP 3MM 4MM|THREADING TAP 3MM 4MM|TOOLS_MACHINERY|13.00|1|UQC_pcs
PM3055|FINDIG_GOOD|N|N|THREADING TAP 5MM|THREADING TAP 5MM|TOOLS_MACHINERY|13.00|1|UQC_pcs
PM3056|FINDIG_GOOD|N|N|THREADING TAP 6MM|THREADING TAP 6MM|TOOLS_MACHINERY|13.00|1|UQC_pcs
PM3057|FINDIG_GOOD|N|N|THREADING TAP 7/32 DSV|THREADING TAP 7/32 DSV|TOOLS_MACHINERY|13.00|1|UQC_pcs
PM3058|FINDIG_GOOD|N|N|THREADING TAP 7MM|THREADING TAP 7MM|TOOLS_MACHINERY|13.00|1|UQC_pcs
PM3059|FINDIG_GOOD|N|N|THREADING TAP 8MM|THREADING TAP 8MM|TOOLS_MACHINERY|13.00|1|UQC_pcs
PM3060|FINDIG_GOOD|N|N|THREADING TAP 9MM|THREADING TAP 9MM|TOOLS_MACHINERY|13.00|1|UQC_pcs
PM3061|FINDIG_GOOD|N|N|"THREADING TAP HANDLE 1/4"""|"THREADING TAP HANDLE 1/4"""|TOOLS_MACHINERY|13.00|1|UQC_pcs
PM3062|FINDIG_GOOD|N|N|"THREADING TAP HANDLE 6""*1/4"""|"THREADING TAP HANDLE 6""*1/4"""|TOOLS_MACHINERY|13.00|1|UQC_pcs
PM3063|FINDIG_GOOD|N|N|THREE HOLE LEVER|THREE HOLE LEVER|SPARES|13.00|1|UQC_pcs
